INFO 2026-03-04 19:44:47,668 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:44:47,761 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:44:47,762 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:44:53,309 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:44:53,362 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:44:53,370 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:04,726 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:04,780 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:04,787 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:07,402 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:07,494 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:07,500 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:10,504 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:10,700 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:10,700 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:14,105 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:14,189 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:14,196 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:18,824 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:18,912 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:18,918 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:19,976 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:20,051 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:20,056 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:22,988 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:23,118 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:23,125 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:25,882 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:25,944 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:25,962 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:37,280 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:37,378 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:37,378 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:42,082 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:42,204 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:42,206 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:45:44,088 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:45:44,184 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:45:44,188 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:50:50,996 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:50:51,304 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:50:51,307 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:50:56,617 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:50:56,678 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:50:56,706 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:51:10,739 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
ERROR 2026-03-04 19:51:10,822 NE_RS_UNBLDRE: Unable to load application resource file /resources/.well-known/appspecific/com.chrome.devtools.json api\debug\debug.cpp:20 Home@LENOVOZ
ERROR 2026-03-04 19:51:10,842 NE_RS_UNBLDRE: Unable to load application resource file /resources/alarm.mp3 api\debug\debug.cpp:20 Home@LENOVOZ
INFO 2026-03-04 19:51:40,599 Reloading the application... api\debug\debug.cpp:17 Home@LENOVOZ
